"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";""
"1";"78";"Alice";"Grindheim";"F";"NOR";"Drammen CK";"FE 1";"K Senior";"15:31.0";"0:00.0";"2015-05-23T11:54:01.3750000";"Oslo";""
"2";"58";"Stina";"Bondehagen";"F";"NOR";"Oslostudentenes IK";"FE 1";"K Senior";"15:41.0";"0:10.0";"2015-05-23T11:44:11.7010000";"Oslo";""
"3";"83";"Hilde";"Strædet";"F";"NOR";"Kristiansands CK / Kristiansand Cykelklubb";"FE 1";"K Senior";"16:07.0";"0:36.0";"2015-05-23T11:57:07.7430000";"Kristiansand S";""
"4";"85";"Vera";"Leivsdottir";"F";"NOR";"NTNUI";"FE 1";"K Senior";"16:19.0";"0:48.0";"2015-05-23T11:58:19.2420000";"Bergen";""
"5";"182";"Anne";"Melbo";"F";"NOR";"Molde CK";"FE 1";"K Senior";"17:00.0";"1:29.0";"2015-05-23T12:47:30.3090000";"Molde";""
"6";"136";"Helene Thon";"Moland";"F";"NOR";"Hemsedal IL Sykkel";"FE 1";"K Senior";"17:03.0";"1:32.0";"2015-05-23T12:24:33.3860000";"Hosle";""
"7";"104";"Ida";"Håkonsson";"F";"NOR";"SK Rye sykkel";"FE 1";"K Senior";"17:25.0";"1:54.0";"2015-05-23T12:08:55.5210000";"Oslo";""
"8";"131";"Astri";"Knudsen";"F";"NOR";"SK Rye sykkel / Team Ibis";"FE 1";"K Senior";"17:28.0";"1:57.0";"2015-05-23T12:22:28.1900000";"LEIKANGER";""
"9";"96";"Joline";"Johansson";"F";"SWE";"Drammen CK";"FE 1";"K Senior";"17:53.0";"2:22.0";"2015-05-23T12:05:23.8310000";"Nittedal";""
"10";"144";"Elinborg";"Ólafsdóttir";"F";"ISL";"Bergen MTB Klubb";"FE 1";"K Senior";"18:14.0";"2:43.0";"2015-05-23T12:29:44.8360000";"BERGEN";""
"11";"184";"Elin";"Berg";"F";"NOR";"MOLDE";"FE 1";"K Senior";"18:16.0";"2:45.0";"2015-05-23T12:49:46.2170000";"Molde";""
"12";"154";"Randi-Lise";"Almås";"F";"NOR";"OSLO";"FE 1";"K Senior";"18:17.0";"2:46.0";"2015-05-23T12:34:47.4840000";"OSLO";""
"13";"98";"Martine";"Walbye";"F";"NOR";"SKREIA";"FE 1";"K Senior";"19:11.0";"3:40.0";"2015-05-23T12:07:41.6100000";"SKREIA";""
"14";"97";"Guro";"Stjernvang";"F";"NOR";"Hemsedal IL Sykkel / Star Motor";"FE 1";"K Senior";"20:37.0";"5:06.0";"2015-05-23T12:08:37.0950000";"Hosle";""
"15";"198";"Inger Helene";"Hamborg";"F";"NOR";"Snertne Pigers Velocipedklub";"FE 1";"K Senior";"22:04.0";"6:33.0";"2015-05-23T13:00:34.7870000";"Kongsberg";""
"16";"199";"Beate";"Akselsen";"F";"NOR";"OSLO";"FE 1";"K Senior";"23:28.0";"7:57.0";"2015-05-23T13:02:28.0290000";"OSLO";""
"17";"152";"Maria";"Bergli";"F";"NOR";"DRAMMEN";"FE 1";"K Senior";"23:32.0";"8:01.0";"2015-05-23T12:39:02.6620000";"Drammen";""
"18";"94";"Synne Marie";"Moss Opsand";"F";"NOR";"OSLO";"FE 1";"K Senior";"36:05.0";"20:34.0";"2015-05-23T12:22:35.9730000";"OSLO";""
"19";"146";"Elisabeth";"Engström";"M";"SWE";"Göteborgs Stigcyklister";"FE 1";"K Senior";"0:00.0";"";"";"Göteborg";""
"19";"105";"Silje Katarina";"Holmsen";"F";"NOR";"Drammen CK";"FE 1";"K Senior";"0:00.0";"";"";"Drammen";""
"19";"130";"Eva";"Spilleth";"F";"NOR";"Bærum OCK";"FE 1";"K Senior";"0:00.0";"";"";"VOGNILL";""
"1";"2";"Zakarias Blom";"Johansen";"M";"NOR";"SK Rye sykkel";"FE 1";"M Senior";"11:35.0";"0:00.0";"2015-05-23T11:12:05.6660000";"Kolsås";""
"2";"4";"Lars Vatnebryn";"Sandviken";"M";"NOR";"Drammen CK";"FE 1";"M Senior";"11:48.0";"0:13.0";"2015-05-23T11:13:18.9930000";"Kongsberg";""
"3";"8";"Ove";"Grøndal";"M";"NOR";"Trailhead Nesbyen";"FE 1";"M Senior";"11:53.0";"0:18.0";"2015-05-23T11:15:23.6060000";"NESBYEN";""
"4";"95";"Petter";"Fagerhaug";"M";"NOR";"Lillehammer CK / NTG Lycra";"FE 1";"M Senior";"11:58.0";"0:23.0";"2015-05-23T11:58:58.8260000";"Gjerdrum";""
"5";"1";"Espen";"Johnsen";"M";"NOR";"Bergen MTB Klubb";"FE 1";"M Senior";"12:02.0";"0:27.0";"2015-05-23T11:12:02.6600000";"Bergen";""
"6";"3";"Jostein";"Hole";"M";"NOR";"Drammen CK / FMC Kongsberg Subsea / Nbnl";"FE 1";"M Senior";"12:08.0";"0:33.0";"2015-05-23T11:13:08.3220000";"Drammen";""
"7";"6";"Svenn";"Fjeldheim";"M";"NOR";"Nedre Buskerud Nerroverlag";"FE 1";"M Senior";"12:25.0";"0:50.0";"2015-05-23T11:14:55.1380000";"Solbergelva";""
"8";"54";"Guy Peter";"Gibbs";"M";"NOR";"Www.Ride.Io";"FE 1";"M Senior";"12:27.0";"0:52.0";"2015-05-23T11:38:57.8140000";"HAFRSFJORD";""
"9";"90";"Ole Christian";"Fagerli";"M";"NOR";"Raumer Rytter SK / Team  Milslukern";"FE 1";"M Senior";"12:32.0";"0:57.0";"2015-05-23T11:57:02.0700000";"Skedsmokorset";""
"10";"22";"Ted";"Johansen";"M";"NOR";"IF Frøy";"FE 1";"M Senior";"12:38.0";"1:03.0";"2015-05-23T11:23:08.0200000";"OSLO";""
"11";"7";"Tom";"Haukom";"M";"NOR";"FMC";"FE 1";"M Senior";"12:50.0";"1:15.0";"2015-05-23T11:15:50.3170000";"KONGSBERG";""
"12";"24";"Joar";"Solem";"M";"NOR";"DRAMMEN";"FE 1";"M Senior";"12:51.0";"1:16.0";"2015-05-23T11:24:21.3790000";"Drammen";""
"13";"18";"Bjørn";"Ballangrud";"M";"NOR";"Lillehammer CK / NTG Lillehammer";"FE 1";"M Senior";"12:54.0";"1:19.0";"2015-05-23T11:21:24.8310000";"Lillehammer";""
"13";"191";"Simen";"Smestad";"M";"NOR";"SK Rye sykkel";"FE 1";"M Senior";"12:54.0";"1:19.0";"2015-05-23T12:47:54.2030000";"Oslo";""
"15";"21";"Bård Sturla";"Stokke";"M";"NOR";"Oslostudentenes IK";"FE 1";"M Senior";"12:55.0";"1:20.0";"2015-05-23T11:22:55.3490000";"OSLO";""
"16";"9";"Aslak";"Mørstad";"M";"NOR";"Bjørndal IF Sykkel / Team Letth";"FE 1";"M Senior";"12:58.0";"1:23.0";"2015-05-23T11:16:58.5440000";"Oslo";""
"17";"31";"Jon";"Bokrantz";"M";"SWE";"Göteborgs Stigcyklister";"FE 1";"M Senior";"13:05.0";"1:30.0";"2015-05-23T11:28:05.7100000";"Göteborg";""
"18";"17";"Simon";"Johansson";"M";"SWE";"IK Hero";"FE 1";"M Senior";"13:08.0";"1:33.0";"2015-05-23T11:21:08.2960000";"Slependen";""
"19";"5";"Niclas Stensrud";"Andersen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 1";"M Senior";"13:13.0";"1:38.0";"2015-05-23T11:15:13.1480000";"Drøbak";""
"20";"19";"Øyvind";"Sætra";"M";"NOR";"Sogn CK";"FE 1";"M Senior";"13:16.0";"1:41.0";"2015-05-23T11:22:16.6040000";"Sogndal";""
"21";"10";"Pål";"Nakken";"M";"NOR";"Molde CK";"FE 1";"M Senior";"13:18.0";"1:43.0";"2015-05-23T11:17:48.3780000";"Molde";""
"22";"15";"John Ola";"Buøy";"M";"NOR";"Orkla CK / Team Ibis";"FE 1";"M Senior";"13:22.0";"1:47.0";"2015-05-23T11:20:22.5220000";"Buvika";""
"23";"68";"Sigurd Salberg";"PEDERSEN";"M";"NOR";"TVK";"FE 1";"M Senior";"13:24.0";"1:49.0";"2015-05-23T11:46:54.7700000";"Lillehammer";""
"24";"26";"Baard";"Hellebostad";"M";"NOR";"Hemsedal IL Sykkel / Trail Cartel";"FE 1";"M Senior";"13:30.0";"1:55.0";"2015-05-23T11:26:00.9000000";"Borgen";""
"25";"174";"Fredrik";"Haraldseth";"M";"NOR";"Bærum OCK / Bull Ski & Kajakk";"FE 1";"M Senior";"13:31.0";"1:56.0";"2015-05-23T12:40:01.6990000";"Oslo";""
"26";"11";"Eirik";"Pettersen";"M";"NOR";"Lillehammer CK / Team Lillehammer Powered by Sport 1 og Scott";"FE 1";"M Senior";"13:33.0";"1:58.0";"2015-05-23T11:18:33.4060000";"Lillehammer";""
"27";"35";"Pål";"Grotnes";"M";"NOR";"Grenland SK";"FE 1";"M Senior";"13:35.0";"2:00.0";"2015-05-23T11:30:35.6540000";"Fredrikstad";""
"28";"49";"Anders Brun";"HENNUM";"M";"NOR";"NTG Lillehammer";"FE 1";"M Senior";"13:37.0";"2:02.0";"2015-05-23T11:37:37.3630000";"Lillehammer";""
"29";"45";"Erlend Hegrum";"Askjer";"M";"NOR";"Horten og Omegn's Cykleklubb";"FE 1";"M Senior";"13:38.0";"2:03.0";"2015-05-23T11:35:38.3990000";"Horten";""
"30";"111";"Severin Poppe";"Midteide";"M";"NOR";"IK Hero";"FE 1";"M Senior";"13:40.0";"2:05.0";"2015-05-23T12:08:40.0000000";"ØSTERÅS";""
"31";"181";"Erik";"Hægstad";"M";"NOR";"Fiskum IL / Team Lillehammer Powered by Sport 1 og Scott";"FE 1";"M Senior";"13:45.0";"2:10.0";"2015-05-23T12:43:45.7010000";"Lillehammer";""
"32";"89";"Simen Kalnæs";"Danielsen";"M";"NOR";"Drøbak-Frogn IL Sykkel";"FE 1";"M Senior";"13:46.0";"2:11.0";"2015-05-23T11:57:46.1970000";"Drøbak";""
"33";"29";"Martin A";"Steen";"M";"NOR";"KROKKLEIVA";"FE 1";"M Senior";"13:48.0";"2:13.0";"2015-05-23T11:27:48.0910000";"KROKKLEIVA";""
"34";"33";"Jonas";"Lundin";"M";"SWE";"OSLO";"FE 1";"M Senior";"13:49.0";"2:14.0";"2015-05-23T11:29:49.6130000";"OSLO";""
"35";"39";"Morgan";"Bakken";"M";"NOR";"Kragerø SK";"FE 1";"M Senior";"13:51.0";"2:16.0";"2015-05-23T11:32:51.3990000";"Kragerø";""
"36";"88";"Tommy";"Folkøy";"M";"NOR";"DRØBAK";"FE 1";"M Senior";"13:57.0";"2:22.0";"2015-05-23T11:57:27.2960000";"DRØBAK";""
"37";"30";"Olav";"Aga";"M";"NOR";"Bergen MTB Klubb";"FE 1";"M Senior";"14:05.0";"2:30.0";"2015-05-23T11:28:35.0000000";"BERGEN";""
"38";"128";"Kristoffer";"Schie";"M";"NOR";"Nesodden SK";"FE 1";"M Senior";"14:06.0";"2:31.0";"2015-05-23T12:17:36.4690000";"NESODDTANGEN";""
"39";"47";"Nikolai";"Sele";"M";"NOR";"Nordfjord Grovsyklarlaug";"FE 1";"M Senior";"14:07.0";"2:32.0";"2015-05-23T11:37:07.9470000";"SANDANE";""
"40";"41";"Eirik Lind";"Hånes";"M";"NOR";"SK Rye sykkel";"FE 1";"M Senior";"14:10.0";"2:35.0";"2015-05-23T11:34:10.8110000";"OSLO";""
"41";"164";"Jonas";"Olsson";"M";"NOR";"Hemsedal IL Sykkel / Mx-Training.Com";"FE 1";"M Senior";"14:11.0";"2:36.0";"2015-05-23T12:35:41.8270000";"HEMSEDAL";""
"42";"46";"Anton";"Odbro";"M";"SWE";"Göteborgs Stigcyklister";"FE 1";"M Senior";"14:15.0";"2:40.0";"2015-05-23T11:36:45.2200000";"Göteborg";""
"43";"34";"Tage Rickard";"Sundell";"M";"SWE";"SK Rye sykkel / Team Ibis";"FE 1";"M Senior";"14:18.0";"2:43.0";"2015-05-23T11:30:48.8770000";"LEIKANGER";""
"44";"43";"Arild";"Gravdal";"M";"NOR";"Bergen MTB Klubb";"FE 1";"M Senior";"14:25.0";"2:50.0";"2015-05-23T11:35:25.0460000";"Øvre Ervik";""
"45";"38";"Stian";"Rånes";"M";"NOR";"Drammen CK";"FE 1";"M Senior";"14:26.0";"2:51.0";"2015-05-23T11:32:56.1920000";"Drammen";""
"45";"155";"Steinar";"Willassen";"M";"NOR";"Hemsedal IL Sykkel";"FE 1";"M Senior";"14:26.0";"2:51.0";"2015-05-23T12:31:26.3320000";"Hemsedal";""
"47";"132";"Manfred";"Kronbrink";"M";"SWE";"GÖTEBORG";"FE 1";"M Senior";"14:28.0";"2:53.0";"2015-05-23T12:19:58.3940000";"Göteborg";""
"47";"194";"Kristoffer Sagen";"Refsnes";"M";"NOR";"Kristiansands CK";"FE 1";"M Senior";"14:28.0";"2:53.0";"2015-05-23T12:50:58.4040000";"KRISTIANSAND";""
"49";"25";"Even";"Braaten";"M";"NOR";"IK Hero / Team Nullstress";"FE 1";"M Senior";"14:30.0";"2:55.0";"2015-05-23T11:26:30.6000000";"Oslo";""
"49";"56";"Sander";"Solvær";"M";"NOR";"Kristiansands CK";"FE 1";"M Senior";"14:30.0";"2:55.0";"2015-05-23T11:42:00.0090000";"KRISTIANSAND S";""
"51";"40";"Karsten";"Hjelseth";"M";"NOR";"OSLO";"FE 1";"M Senior";"14:31.0";"2:56.0";"2015-05-23T11:34:01.1270000";"Oslo";""
"52";"59";"Lars";"Stensløkken";"M";"NOR";"Lillehammer CK";"FE 1";"M Senior";"14:35.0";"3:00.0";"2015-05-23T11:43:35.6290000";"LILLEHAMMER";""
"53";"73";"Thomas";"Borthen";"M";"NOR";"Romeriksåsen SK";"FE 1";"M Senior";"14:37.0";"3:02.0";"2015-05-23T11:50:37.3430000";"Skedsmokorset";""
"54";"16";"Frank Jonny";"Brenno";"M";"NOR";"Andebarkji TSK";"FE 1";"M Senior";"14:39.0";"3:04.0";"2015-05-23T11:22:09.9100000";"NESBYEN";""
"54";"133";"George";"Jones";"M";"GBR";"Skullerud Sportsklubb";"FE 1";"M Senior";"14:39.0";"3:04.0";"2015-05-23T12:20:39.4380000";"Oslo";""
"56";"81";"Thomas";"Svendsen";"M";"NOR";"OSLO";"FE 1";"M Senior";"14:40.0";"3:05.0";"2015-05-23T11:54:40.4570000";"OSLO";""
